contract_id;offer;instrument;creditor_type;creditor_id;ccb_number;status;principal_amount;rate;term_months;schedule_policy;disbursement_policy;signature_bundle_id;document_links;debt_key;requester_identifier_key;signed_at;activated_at;closed_at;idempotency_key;external_reference;trace_id;created_at;updated_at
d4a58d34-8089-4492-9769-3d7b313260b0;5a0f2736-b920-4fb3-af08-618c7546dc6d;ccb;investor;33c9a7c1-d2d8-47e3-a532-93a7d4fd3598;CCB-84750353;active;5324.00;0.015001;19;PRICE;pix_same_day;SIGN-d4a58d34;"{""ccb_pdf"": ""http://files.example/d4a58d34-8089-4492-9769-3d7b313260b0.pdf""}";DEBT-d4a58d34;REQ-d4a58d34;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-d4a58d34;EXT-d4a58d34;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
6eae347b-f8cd-4006-a1d6-c65204df8260;52e589d8-1360-4d96-a9d4-c536ec362c25;ccb;investor;172020d0-7b16-4eb0-b1ef-c2d349f165a8;CCB-78351371;active;26421.00;0.025397;12;PRICE;pix_same_day;SIGN-6eae347b;"{""ccb_pdf"": ""http://files.example/6eae347b-f8cd-4006-a1d6-c65204df8260.pdf""}";DEBT-6eae347b;REQ-6eae347b;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-6eae347b;EXT-6eae347b;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
316b0eb6-fda8-45f3-9de8-23a5d71cbafa;4c1f0915-030e-4ad4-8fde-a0c3bd1ffde1;ccb;investor;9922d6cc-884f-4757-98a9-5497cac4074e;CCB-65330745;active;27582.00;0.031470;19;PRICE;pix_same_day;SIGN-316b0eb6;"{""ccb_pdf"": ""http://files.example/316b0eb6-fda8-45f3-9de8-23a5d71cbafa.pdf""}";DEBT-316b0eb6;REQ-316b0eb6;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-316b0eb6;EXT-316b0eb6;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
f0949975-e682-4798-b11c-1fbdf3481302;90806230-f7f8-4cd7-99d6-7c4cd93214e1;ccb;investor;b7a89785-5380-4196-8452-45afc721bad7;CCB-22216479;active;26679.00;0.031907;23;PRICE;pix_same_day;SIGN-f0949975;"{""ccb_pdf"": ""http://files.example/f0949975-e682-4798-b11c-1fbdf3481302.pdf""}";DEBT-f0949975;REQ-f0949975;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-f0949975;EXT-f0949975;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
e5bcf9e9-03e4-4497-9dfe-bd2ec8ee5882;b1b689b5-a461-49b8-a2ff-777fbe4e6b65;ccb;investor;938f142c-0c8b-4868-a2a0-ee7390331c52;CCB-56199064;active;7492.00;0.039268;8;PRICE;pix_same_day;SIGN-e5bcf9e9;"{""ccb_pdf"": ""http://files.example/e5bcf9e9-03e4-4497-9dfe-bd2ec8ee5882.pdf""}";DEBT-e5bcf9e9;REQ-e5bcf9e9;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-e5bcf9e9;EXT-e5bcf9e9;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
7e8d1e2c-fade-4310-b329-62613037428d;cded87e4-d955-4688-bc74-35c06a8436c6;ccb;investor;abdb7419-9b07-404f-b045-a9ebef852a4a;CCB-55583423;active;16568.00;0.023469;13;PRICE;pix_same_day;SIGN-7e8d1e2c;"{""ccb_pdf"": ""http://files.example/7e8d1e2c-fade-4310-b329-62613037428d.pdf""}";DEBT-7e8d1e2c;REQ-7e8d1e2c;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-7e8d1e2c;EXT-7e8d1e2c;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
5022d61d-35ed-4a6f-b9f7-2a9fc729c0a0;16acd2b9-6531-4fa0-8518-4e37b04b6154;ccb;investor;c6b84be1-fdde-48e7-9dba-69da477ed728;CCB-66547009;active;8030.00;0.038762;24;PRICE;pix_same_day;SIGN-5022d61d;"{""ccb_pdf"": ""http://files.example/5022d61d-35ed-4a6f-b9f7-2a9fc729c0a0.pdf""}";DEBT-5022d61d;REQ-5022d61d;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-5022d61d;EXT-5022d61d;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
6c7c76c5-2194-4450-b794-5366d373e857;f9299a91-5c55-4892-8e35-28cdde1ce047;ccb;investor;5ccc57cf-e916-4ea5-b470-ded70f21083d;CCB-23977852;active;25285.00;0.028741;24;PRICE;pix_same_day;SIGN-6c7c76c5;"{""ccb_pdf"": ""http://files.example/6c7c76c5-2194-4450-b794-5366d373e857.pdf""}";DEBT-6c7c76c5;REQ-6c7c76c5;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-6c7c76c5;EXT-6c7c76c5;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
f405b1ad-933a-4001-ac1a-012f0d80fe9d;d1ee72ef-a0c4-4144-9ae9-d3010fb18e6f;ccb;investor;f22f3d53-f048-46bf-b634-93f86a2d57dd;CCB-95300227;active;11878.00;0.016055;11;PRICE;pix_same_day;SIGN-f405b1ad;"{""ccb_pdf"": ""http://files.example/f405b1ad-933a-4001-ac1a-012f0d80fe9d.pdf""}";DEBT-f405b1ad;REQ-f405b1ad;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-f405b1ad;EXT-f405b1ad;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
200b3966-2412-45af-8f4c-0e86917b37ed;e8261911-ab63-4370-a6c5-9e49c696f7c3;ccb;investor;baa7b82d-0cdb-448d-8d39-a839f6160343;CCB-19267780;active;16805.00;0.026490;8;PRICE;pix_same_day;SIGN-200b3966;"{""ccb_pdf"": ""http://files.example/200b3966-2412-45af-8f4c-0e86917b37ed.pdf""}";DEBT-200b3966;REQ-200b3966;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-200b3966;EXT-200b3966;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
1dd36d41-4b34-4aa3-8976-48f8be2624c7;4766135f-4332-4d39-89db-8e5ab7b901e0;ccb;investor;5e3a5ced-f02a-4e7c-ae5a-bd1f28fc3660;CCB-84369960;active;13418.00;0.043872;13;PRICE;pix_same_day;SIGN-1dd36d41;"{""ccb_pdf"": ""http://files.example/1dd36d41-4b34-4aa3-8976-48f8be2624c7.pdf""}";DEBT-1dd36d41;REQ-1dd36d41;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-1dd36d41;EXT-1dd36d41;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
47cb9603-efee-460b-8726-cd2c635c24a3;4df3f99d-bf6c-4c49-8dd8-dd6b86c208ef;ccb;investor;ec3ba66c-61a9-4ff3-bf92-2912d6dbb214;CCB-74087526;active;28233.00;0.023984;12;PRICE;pix_same_day;SIGN-47cb9603;"{""ccb_pdf"": ""http://files.example/47cb9603-efee-460b-8726-cd2c635c24a3.pdf""}";DEBT-47cb9603;REQ-47cb9603;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-47cb9603;EXT-47cb9603;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
d2e8b380-632f-45dd-b10a-7e5c76faa106;d2a26c55-6eda-4479-af4b-28455849b32d;ccb;investor;ea293b90-1d5d-4057-be30-b3747333a8bd;CCB-77850821;active;18996.00;0.032527;20;PRICE;pix_same_day;SIGN-d2e8b380;"{""ccb_pdf"": ""http://files.example/d2e8b380-632f-45dd-b10a-7e5c76faa106.pdf""}";DEBT-d2e8b380;REQ-d2e8b380;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-d2e8b380;EXT-d2e8b380;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
e74ef780-585d-4a9c-84f9-dd6cc7271c7d;be04546d-8264-48f3-9d78-6541d9664172;ccb;investor;f9862a8b-91f1-41af-a3f5-7d5d81f06fc8;CCB-87068618;active;25357.00;0.036371;13;PRICE;pix_same_day;SIGN-e74ef780;"{""ccb_pdf"": ""http://files.example/e74ef780-585d-4a9c-84f9-dd6cc7271c7d.pdf""}";DEBT-e74ef780;REQ-e74ef780;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-e74ef780;EXT-e74ef780;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
d9add135-2cc3-4cbe-92f0-5c4a5c858b78;0e7f67d1-00d5-4690-b901-fc7196d3cbfa;ccb;investor;75fea478-e02e-4241-ba0f-2426b2e15ee8;CCB-54945815;active;25257.00;0.037252;13;PRICE;pix_same_day;SIGN-d9add135;"{""ccb_pdf"": ""http://files.example/d9add135-2cc3-4cbe-92f0-5c4a5c858b78.pdf""}";DEBT-d9add135;REQ-d9add135;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-d9add135;EXT-d9add135;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
6904dc94-757d-4864-a490-2061c26c2a29;c0997840-323c-4ec7-8240-0d939b8185c4;ccb;investor;80995725-e66a-4a92-baf7-1864f6cec8b7;CCB-34411826;active;28073.00;0.023777;20;PRICE;pix_same_day;SIGN-6904dc94;"{""ccb_pdf"": ""http://files.example/6904dc94-757d-4864-a490-2061c26c2a29.pdf""}";DEBT-6904dc94;REQ-6904dc94;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-6904dc94;EXT-6904dc94;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
b02631a1-f65a-4a3f-8f3f-3d52f8b84b78;085e393d-4db2-434b-9fa8-fd4fff51464d;ccb;investor;3239db02-d28d-4086-9b55-aea220b10615;CCB-66063877;active;14732.00;0.017461;20;PRICE;pix_same_day;SIGN-b02631a1;"{""ccb_pdf"": ""http://files.example/b02631a1-f65a-4a3f-8f3f-3d52f8b84b78.pdf""}";DEBT-b02631a1;REQ-b02631a1;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-b02631a1;EXT-b02631a1;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
49607ee8-b82c-4b03-903a-7f7ae9c9b4fe;6f830d19-c1cf-46c9-984a-81c2bdddebb0;ccb;investor;ffbd0003-f6af-452b-ac98-c4cd2d9d5b8c;CCB-91385331;active;24366.00;0.030386;11;PRICE;pix_same_day;SIGN-49607ee8;"{""ccb_pdf"": ""http://files.example/49607ee8-b82c-4b03-903a-7f7ae9c9b4fe.pdf""}";DEBT-49607ee8;REQ-49607ee8;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-49607ee8;EXT-49607ee8;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
2613aedd-b101-4aea-bfae-17e56e6bfc64;2b9d6a2b-1aac-4e39-84dc-6126fb1b6dcb;ccb;investor;a1a476ce-a233-4884-9165-2921006ad543;CCB-52075730;active;29923.00;0.019712;12;PRICE;pix_same_day;SIGN-2613aedd;"{""ccb_pdf"": ""http://files.example/2613aedd-b101-4aea-bfae-17e56e6bfc64.pdf""}";DEBT-2613aedd;REQ-2613aedd;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-2613aedd;EXT-2613aedd;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
a0332fb2-869f-425a-a698-3d98f621aca6;ee63595a-290f-474e-876b-3cf693b2783c;ccb;investor;0d184e4a-a7c3-45c6-9673-e3ca490250a6;CCB-34138541;active;2933.00;0.016514;20;PRICE;pix_same_day;SIGN-a0332fb2;"{""ccb_pdf"": ""http://files.example/a0332fb2-869f-425a-a698-3d98f621aca6.pdf""}";DEBT-a0332fb2;REQ-a0332fb2;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-a0332fb2;EXT-a0332fb2;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
c3be8438-bb50-4356-a014-801b1ea0dbcb;c56c1f26-8cb9-4313-98e2-b2dcc7391dcd;ccb;investor;4d4a8522-77bc-4d06-9850-2ebd8689f2e7;CCB-75936789;active;26181.00;0.032612;24;PRICE;pix_same_day;SIGN-c3be8438;"{""ccb_pdf"": ""http://files.example/c3be8438-bb50-4356-a014-801b1ea0dbcb.pdf""}";DEBT-c3be8438;REQ-c3be8438;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-c3be8438;EXT-c3be8438;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
bf1711ed-543c-41cb-8faf-a6b426785d9e;af58ae6d-076c-433e-b4c0-eabe79bfb632;ccb;investor;7131974f-f0be-4181-91f8-1e0d458869de;CCB-59234889;active;8216.00;0.015635;8;PRICE;pix_same_day;SIGN-bf1711ed;"{""ccb_pdf"": ""http://files.example/bf1711ed-543c-41cb-8faf-a6b426785d9e.pdf""}";DEBT-bf1711ed;REQ-bf1711ed;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-bf1711ed;EXT-bf1711ed;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
c716924b-b743-4201-973f-7e6e628d2fe3;3c02042d-a042-44b5-b8ef-7a2611e10a7d;ccb;investor;d1dc664a-51d1-44c0-898c-81db50f45a66;CCB-35961301;active;8014.00;0.018733;19;PRICE;pix_same_day;SIGN-c716924b;"{""ccb_pdf"": ""http://files.example/c716924b-b743-4201-973f-7e6e628d2fe3.pdf""}";DEBT-c716924b;REQ-c716924b;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-c716924b;EXT-c716924b;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
2bc1479b-5b00-41f1-b0a1-faf85743b006;07044b91-0a2c-481b-90d8-7eae7855c709;ccb;investor;c6d51f45-27fc-4131-a8ac-6664d7b55a9b;CCB-51191846;active;9965.00;0.032465;14;PRICE;pix_same_day;SIGN-2bc1479b;"{""ccb_pdf"": ""http://files.example/2bc1479b-5b00-41f1-b0a1-faf85743b006.pdf""}";DEBT-2bc1479b;REQ-2bc1479b;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-2bc1479b;EXT-2bc1479b;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
8b034ad5-023b-459d-91e3-f4d700afb809;cce57266-2a5b-4f1a-84ca-d18120baadd9;ccb;investor;39a0f9e6-17f2-4d9e-9073-7a34c0491992;CCB-93327740;active;18456.00;0.044896;23;PRICE;pix_same_day;SIGN-8b034ad5;"{""ccb_pdf"": ""http://files.example/8b034ad5-023b-459d-91e3-f4d700afb809.pdf""}";DEBT-8b034ad5;REQ-8b034ad5;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-8b034ad5;EXT-8b034ad5;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
7948790b-63c4-4ee0-bb4d-e5776dc968ac;48ec5174-fecb-45aa-8a54-48c95ae35e99;ccb;investor;30f202e5-bd9d-4aae-ae25-3c54a7a02927;CCB-39359278;active;8276.00;0.041860;14;PRICE;pix_same_day;SIGN-7948790b;"{""ccb_pdf"": ""http://files.example/7948790b-63c4-4ee0-bb4d-e5776dc968ac.pdf""}";DEBT-7948790b;REQ-7948790b;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-7948790b;EXT-7948790b;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
fcb0a61b-9510-4dea-8aa1-7a1db3d04e60;db8f10a4-21ba-4192-bb2d-69ca5f1ade27;ccb;investor;6b0a5aaf-096b-45b3-a4f1-e76fdca15e01;CCB-83537218;active;16213.00;0.018825;8;PRICE;pix_same_day;SIGN-fcb0a61b;"{""ccb_pdf"": ""http://files.example/fcb0a61b-9510-4dea-8aa1-7a1db3d04e60.pdf""}";DEBT-fcb0a61b;REQ-fcb0a61b;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-fcb0a61b;EXT-fcb0a61b;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
60b7e94e-d770-46b6-909b-3b06797ddb2e;d2b48745-ef8e-49a8-9d80-e47c5932f28d;ccb;investor;78892f45-3d67-443a-ba44-1aa7d560ec69;CCB-70162095;active;6470.00;0.028127;17;PRICE;pix_same_day;SIGN-60b7e94e;"{""ccb_pdf"": ""http://files.example/60b7e94e-d770-46b6-909b-3b06797ddb2e.pdf""}";DEBT-60b7e94e;REQ-60b7e94e;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-60b7e94e;EXT-60b7e94e;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
68299066-a15e-47b3-a9f9-88ea4784dec4;01856abb-298b-4eac-891f-17de2a2c1e98;ccb;investor;2122e796-63f7-4170-9779-7163f79a2f96;CCB-45429900;active;6418.00;0.031475;13;PRICE;pix_same_day;SIGN-68299066;"{""ccb_pdf"": ""http://files.example/68299066-a15e-47b3-a9f9-88ea4784dec4.pdf""}";DEBT-68299066;REQ-68299066;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-68299066;EXT-68299066;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
a0e3617c-8394-4788-b9fb-f9d6ffc23fa3;92e762ba-5cdb-464b-9b46-c83cc8be54bb;ccb;investor;30487f1d-efdc-4249-b74f-248b32e52cd8;CCB-40537953;active;10015.00;0.032104;9;PRICE;pix_same_day;SIGN-a0e3617c;"{""ccb_pdf"": ""http://files.example/a0e3617c-8394-4788-b9fb-f9d6ffc23fa3.pdf""}";DEBT-a0e3617c;REQ-a0e3617c;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-a0e3617c;EXT-a0e3617c;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
ab889191-8d1e-440d-b8d6-6766030c72b2;7124982f-8b50-434c-bd8c-26b75762e7c5;ccb;investor;946f3d30-1e9d-491c-a563-eb66aa1e7c72;CCB-96841243;active;13412.00;0.044665;16;PRICE;pix_same_day;SIGN-ab889191;"{""ccb_pdf"": ""http://files.example/ab889191-8d1e-440d-b8d6-6766030c72b2.pdf""}";DEBT-ab889191;REQ-ab889191;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-ab889191;EXT-ab889191;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
015dbc82-78ac-4764-8190-ab1557b21f6d;9fce58f2-fbfd-45bc-a3b4-35d626bcbb8e;ccb;investor;300f479f-c921-425f-ae47-a66c5461b40d;CCB-37804258;active;16142.00;0.023868;8;PRICE;pix_same_day;SIGN-015dbc82;"{""ccb_pdf"": ""http://files.example/015dbc82-78ac-4764-8190-ab1557b21f6d.pdf""}";DEBT-015dbc82;REQ-015dbc82;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-015dbc82;EXT-015dbc82;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
6ee717b0-6a69-43e5-a227-3cdff7db68eb;e8fe1995-19ac-4192-8167-79f93757d6fc;ccb;investor;33fecab4-8bac-4112-a33b-c0c558c83243;CCB-83600769;active;26690.00;0.019392;22;PRICE;pix_same_day;SIGN-6ee717b0;"{""ccb_pdf"": ""http://files.example/6ee717b0-6a69-43e5-a227-3cdff7db68eb.pdf""}";DEBT-6ee717b0;REQ-6ee717b0;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-6ee717b0;EXT-6ee717b0;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
bd50485a-4e0f-4ec1-a14d-26d063b575c3;48031677-512b-4c74-897a-93516d5c532b;ccb;investor;fda2d261-f300-4b7b-b3a4-6d77192e43ec;CCB-16414667;active;3601.00;0.020677;7;PRICE;pix_same_day;SIGN-bd50485a;"{""ccb_pdf"": ""http://files.example/bd50485a-4e0f-4ec1-a14d-26d063b575c3.pdf""}";DEBT-bd50485a;REQ-bd50485a;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-bd50485a;EXT-bd50485a;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
d0cf5a8f-bd44-4bbc-ae58-36a36b0c16e3;1a497e97-5411-42f8-be42-7581e022dec8;ccb;investor;7a930939-cbd5-447a-a240-79be7a36bc5f;CCB-38279609;active;15168.00;0.044720;22;PRICE;pix_same_day;SIGN-d0cf5a8f;"{""ccb_pdf"": ""http://files.example/d0cf5a8f-bd44-4bbc-ae58-36a36b0c16e3.pdf""}";DEBT-d0cf5a8f;REQ-d0cf5a8f;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-d0cf5a8f;EXT-d0cf5a8f;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
a3458ebd-94b8-4839-8f86-0c6756040553;0445645c-61a7-4d4f-a7de-69df3279bfe9;ccb;investor;b5a73880-21b1-4e74-bc59-5203bafe7cee;CCB-81276216;active;27584.00;0.026927;23;PRICE;pix_same_day;SIGN-a3458ebd;"{""ccb_pdf"": ""http://files.example/a3458ebd-94b8-4839-8f86-0c6756040553.pdf""}";DEBT-a3458ebd;REQ-a3458ebd;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-a3458ebd;EXT-a3458ebd;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
d8e558ee-9c65-490e-bf06-50122f7685b9;0aa727c8-003d-42e7-aacc-cb93b5e66ef4;ccb;investor;997431dc-a334-4123-b93a-ddadccab6393;CCB-92021863;active;12352.00;0.020784;11;PRICE;pix_same_day;SIGN-d8e558ee;"{""ccb_pdf"": ""http://files.example/d8e558ee-9c65-490e-bf06-50122f7685b9.pdf""}";DEBT-d8e558ee;REQ-d8e558ee;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-d8e558ee;EXT-d8e558ee;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
4d52a1ab-a2bf-43a8-814d-478170ca2565;13573793-96f6-4f6e-92b0-4c54ee0952df;ccb;investor;869d8789-2084-4d0e-a20d-1f5d03074684;CCB-79080187;active;24667.00;0.028856;18;PRICE;pix_same_day;SIGN-4d52a1ab;"{""ccb_pdf"": ""http://files.example/4d52a1ab-a2bf-43a8-814d-478170ca2565.pdf""}";DEBT-4d52a1ab;REQ-4d52a1ab;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-4d52a1ab;EXT-4d52a1ab;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
ee8e915d-43d9-4770-b8b9-d000ec7e3689;523f4404-3ace-4b18-b24d-d7f1c4a88e60;ccb;investor;9c0410a0-23e7-4c10-9bca-eb8445cdb8d6;CCB-70715098;active;29817.00;0.038060;15;PRICE;pix_same_day;SIGN-ee8e915d;"{""ccb_pdf"": ""http://files.example/ee8e915d-43d9-4770-b8b9-d000ec7e3689.pdf""}";DEBT-ee8e915d;REQ-ee8e915d;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-ee8e915d;EXT-ee8e915d;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
fc54d0b3-214f-4280-8247-e919753fd392;d538041a-740f-4d86-aa3f-95c8e05f60d1;ccb;investor;c5ad8684-3d0f-4cb2-8262-7ad780592c82;CCB-55740358;active;6990.00;0.029994;12;PRICE;pix_same_day;SIGN-fc54d0b3;"{""ccb_pdf"": ""http://files.example/fc54d0b3-214f-4280-8247-e919753fd392.pdf""}";DEBT-fc54d0b3;REQ-fc54d0b3;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-fc54d0b3;EXT-fc54d0b3;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
44f9dfea-4126-48aa-916b-b11393f3eac0;702e7cdc-c885-47bc-995f-765f4395aab9;ccb;investor;93189c1c-3c9b-4fd5-8e32-ea6a6fe62a1f;CCB-83453658;active;9232.00;0.030197;20;PRICE;pix_same_day;SIGN-44f9dfea;"{""ccb_pdf"": ""http://files.example/44f9dfea-4126-48aa-916b-b11393f3eac0.pdf""}";DEBT-44f9dfea;REQ-44f9dfea;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-44f9dfea;EXT-44f9dfea;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
f5e09ba4-ad43-4dd6-b103-a11d0e0263a3;aad49f47-3b55-4302-9dbd-8d9051859134;ccb;investor;82ea0240-f0e3-4e39-a1d1-b25477c97bd9;CCB-71083566;active;18408.00;0.042254;22;PRICE;pix_same_day;SIGN-f5e09ba4;"{""ccb_pdf"": ""http://files.example/f5e09ba4-ad43-4dd6-b103-a11d0e0263a3.pdf""}";DEBT-f5e09ba4;REQ-f5e09ba4;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-f5e09ba4;EXT-f5e09ba4;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
7c68d248-852f-42ff-bce6-05b358547aac;e0b3d4f8-d1a5-4b6d-b40c-bb97361de714;ccb;investor;0f7cb4d9-35b3-493c-a75a-f1cb28214dd4;CCB-67369654;active;3705.00;0.029851;7;PRICE;pix_same_day;SIGN-7c68d248;"{""ccb_pdf"": ""http://files.example/7c68d248-852f-42ff-bce6-05b358547aac.pdf""}";DEBT-7c68d248;REQ-7c68d248;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-7c68d248;EXT-7c68d248;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
2e84f984-5f12-4d3e-82d6-df861960665b;a65c80ca-9fa8-412f-904b-a404e0a5035f;ccb;investor;5e08d93a-8698-41ba-a35a-45e782d14fac;CCB-40079194;active;2563.00;0.026668;16;PRICE;pix_same_day;SIGN-2e84f984;"{""ccb_pdf"": ""http://files.example/2e84f984-5f12-4d3e-82d6-df861960665b.pdf""}";DEBT-2e84f984;REQ-2e84f984;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-2e84f984;EXT-2e84f984;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
b56f66ca-edf6-4066-b1a2-e4ee52ee2077;05ee1e61-4e4c-49e1-8a63-403fe5b902d8;ccb;investor;18b8f8b6-5f2c-483b-9368-d52f757c508f;CCB-58162235;active;8757.00;0.043177;6;PRICE;pix_same_day;SIGN-b56f66ca;"{""ccb_pdf"": ""http://files.example/b56f66ca-edf6-4066-b1a2-e4ee52ee2077.pdf""}";DEBT-b56f66ca;REQ-b56f66ca;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-b56f66ca;EXT-b56f66ca;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
a83842fa-e2fb-462b-b8d6-209fa2cc6630;1fbda3eb-4f34-4359-bacd-b3f0415c21dc;ccb;investor;038a1eee-6c9e-455d-9402-905d92d3a3f1;CCB-76341891;active;3576.00;0.030709;10;PRICE;pix_same_day;SIGN-a83842fa;"{""ccb_pdf"": ""http://files.example/a83842fa-e2fb-462b-b8d6-209fa2cc6630.pdf""}";DEBT-a83842fa;REQ-a83842fa;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-a83842fa;EXT-a83842fa;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
9e332cd0-6f5a-4412-8248-610d115fb345;98ef6e49-85c6-4007-8397-7ef07c334f75;ccb;investor;f7387203-a0c4-4254-a173-069069db8320;CCB-31300108;active;13377.00;0.021627;22;PRICE;pix_same_day;SIGN-9e332cd0;"{""ccb_pdf"": ""http://files.example/9e332cd0-6f5a-4412-8248-610d115fb345.pdf""}";DEBT-9e332cd0;REQ-9e332cd0;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-9e332cd0;EXT-9e332cd0;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
