installment_id,contract,sequence,due_date,amount_due,principal_component,interest_component,fees_component,status,amount_paid,paid_at,carryover,installment_key,trace_id,created_at,updated_at
24b980e9-eacc-4685-9872-b05f4ce7b0df,b02631a1-f65a-4a3f-8f3f-3d52f8b84b78,9,2026-06-04,879.04,714.16,164.88,0.00,pending,0.00,,0.00,INS-24b980e9,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
9590f099-cf73-454c-9c11-8f105dda1276,b02631a1-f65a-4a3f-8f3f-3d52f8b84b78,10,2026-07-04,879.04,726.63,152.41,0.00,pending,0.00,,0.00,INS-9590f099,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
cd39ccb5-71ef-4b8e-aa82-46fdb0b3365f,b02631a1-f65a-4a3f-8f3f-3d52f8b84b78,11,2026-08-04,879.04,739.32,139.72,0.00,pending,0.00,,0.00,INS-cd39ccb5,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
2445b981-dbb6-4078-a34d-2ab65f5a3833,b02631a1-f65a-4a3f-8f3f-3d52f8b84b78,12,2026-09-04,879.04,752.23,126.81,0.00,pending,0.00,,0.00,INS-2445b981,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
23902a6b-4b40-44d9-9d99-5d20419178a1,b02631a1-f65a-4a3f-8f3f-3d52f8b84b78,13,2026-10-04,879.04,765.36,113.68,0.00,pending,0.00,,0.00,INS-23902a6b,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
fa9b8b0a-4bf8-4832-b55b-253ab633b406,b02631a1-f65a-4a3f-8f3f-3d52f8b84b78,14,2026-11-04,879.04,778.73,100.31,0.00,pending,0.00,,0.00,INS-fa9b8b0a,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
1990dfcf-9f4d-4c2f-a93f-3177f885a879,b02631a1-f65a-4a3f-8f3f-3d52f8b84b78,15,2026-12-04,879.04,792.32,86.72,0.00,pending,0.00,,0.00,INS-1990dfcf,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
48c7775e-ffbd-4cd4-95ad-a7ee4d82a65a,b02631a1-f65a-4a3f-8f3f-3d52f8b84b78,16,2027-01-04,879.04,806.16,72.88,0.00,pending,0.00,,0.00,INS-48c7775e,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
c5007abb-de28-46af-ba27-41bdcda5bbeb,b02631a1-f65a-4a3f-8f3f-3d52f8b84b78,17,2027-02-04,879.04,820.23,58.81,0.00,pending,0.00,,0.00,INS-c5007abb,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
e48fa304-b8dd-4399-ba30-2d4c90b8b500,b02631a1-f65a-4a3f-8f3f-3d52f8b84b78,18,2027-03-04,879.04,834.56,44.48,0.00,pending,0.00,,0.00,INS-e48fa304,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
4a73dd39-0cf6-4117-b36c-ca7fdd287471,b02631a1-f65a-4a3f-8f3f-3d52f8b84b78,19,2027-04-04,879.04,849.13,29.91,0.00,pending,0.00,,0.00,INS-4a73dd39,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
a88145ae-8853-4993-bb29-74a3070f0dd2,b02631a1-f65a-4a3f-8f3f-3d52f8b84b78,20,2027-05-04,878.97,863.89,15.08,0.00,pending,0.00,,0.00,INS-a88145ae,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
d94ec206-b072-47b4-9921-fe096d8d1aca,49607ee8-b82c-4b03-903a-7f7ae9c9b4fe,1,2025-10-04,2639.05,1898.66,740.39,0.00,paid,2639.05,2025-10-04T12:00:00,0.00,INS-d94ec206,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
2f410fa0-acba-4dae-b63e-d5d0be5f7160,49607ee8-b82c-4b03-903a-7f7ae9c9b4fe,2,2025-11-04,2639.05,1956.36,682.69,0.00,pending,0.00,,0.00,INS-2f410fa0,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
a705dec1-cacf-4a57-9562-8d4af0047b08,49607ee8-b82c-4b03-903a-7f7ae9c9b4fe,3,2025-12-04,2639.05,2015.80,623.25,0.00,pending,0.00,,0.00,INS-a705dec1,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
e2a31873-2c62-473d-ba64-e461affeac97,49607ee8-b82c-4b03-903a-7f7ae9c9b4fe,4,2026-01-04,2639.05,2077.06,561.99,0.00,pending,0.00,,0.00,INS-e2a31873,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
2784d472-c2c3-4f55-ac94-7e33187f5ca9,49607ee8-b82c-4b03-903a-7f7ae9c9b4fe,5,2026-02-04,2639.05,2140.17,498.88,0.00,pending,0.00,,0.00,INS-2784d472,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
4bd23ff0-f1b1-4f99-8d9b-c6e941dd2fec,49607ee8-b82c-4b03-903a-7f7ae9c9b4fe,6,2026-03-04,2639.05,2205.20,433.85,0.00,pending,0.00,,0.00,INS-4bd23ff0,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
725b8763-e5e8-4419-8c39-f52a8e527107,49607ee8-b82c-4b03-903a-7f7ae9c9b4fe,7,2026-04-04,2639.05,2272.21,366.84,0.00,pending,0.00,,0.00,INS-725b8763,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
f3006824-a92f-45d3-8577-fb428bb9b80e,49607ee8-b82c-4b03-903a-7f7ae9c9b4fe,8,2026-05-04,2639.05,2341.25,297.80,0.00,pending,0.00,,0.00,INS-f3006824,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
b6ed2a0f-9ba4-4147-8857-7dcc0ffa353a,49607ee8-b82c-4b03-903a-7f7ae9c9b4fe,9,2026-06-04,2639.05,2412.39,226.66,0.00,pending,0.00,,0.00,INS-b6ed2a0f,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
46580087-1d8e-4745-9216-4839a9356925,49607ee8-b82c-4b03-903a-7f7ae9c9b4fe,10,2026-07-04,2639.05,2485.69,153.36,0.00,pending,0.00,,0.00,INS-46580087,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
f2ab1a80-f44c-4a17-a43d-a3a39f2ff83a,49607ee8-b82c-4b03-903a-7f7ae9c9b4fe,11,2026-08-04,2639.03,2561.21,77.82,0.00,pending,0.00,,0.00,INS-f2ab1a80,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
f36a2346-411c-4a58-80de-6be5634a8701,2613aedd-b101-4aea-bfae-17e56e6bfc64,1,2025-10-04,2824.50,2234.66,589.84,0.00,paid,2890.41,2025-10-14T12:00:00,0.00,INS-f36a2346,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
d3465992-2992-4910-b00f-057473f47d62,2613aedd-b101-4aea-bfae-17e56e6bfc64,2,2025-11-04,2824.50,2278.71,545.79,0.00,pending,0.00,,0.00,INS-d3465992,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
25195c6d-8a06-4c9a-85d3-9bae4c85e602,2613aedd-b101-4aea-bfae-17e56e6bfc64,3,2025-12-04,2824.50,2323.63,500.87,0.00,pending,0.00,,0.00,INS-25195c6d,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
5275e400-be09-44c7-9dc6-eaea4dd981dc,2613aedd-b101-4aea-bfae-17e56e6bfc64,4,2026-01-04,2824.50,2369.43,455.07,0.00,pending,0.00,,0.00,INS-5275e400,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
74149c6d-96ff-4887-840b-e158f9292e4d,2613aedd-b101-4aea-bfae-17e56e6bfc64,5,2026-02-04,2824.50,2416.13,408.37,0.00,pending,0.00,,0.00,INS-74149c6d,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
e7fb2753-a7df-4e09-9f99-b5dc69c7c83d,2613aedd-b101-4aea-bfae-17e56e6bfc64,6,2026-03-04,2824.50,2463.76,360.74,0.00,pending,0.00,,0.00,INS-e7fb2753,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
d6729c0d-a3aa-4c13-9700-633bc0d921cb,2613aedd-b101-4aea-bfae-17e56e6bfc64,7,2026-04-04,2824.50,2512.33,312.17,0.00,pending,0.00,,0.00,INS-d6729c0d,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
12610b57-4403-4f89-b63b-6491c8257ba7,2613aedd-b101-4aea-bfae-17e56e6bfc64,8,2026-05-04,2824.50,2561.85,262.65,0.00,pending,0.00,,0.00,INS-12610b57,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
6f23740c-b2df-4564-97b9-836f5244dfaa,2613aedd-b101-4aea-bfae-17e56e6bfc64,9,2026-06-04,2824.50,2612.35,212.15,0.00,pending,0.00,,0.00,INS-6f23740c,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
62354e2f-b55c-47c3-bfc7-3682c27e2bc3,2613aedd-b101-4aea-bfae-17e56e6bfc64,10,2026-07-04,2824.50,2663.84,160.66,0.00,pending,0.00,,0.00,INS-62354e2f,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
0f1bcc90-652e-4cd6-92df-60cb6cc182d3,2613aedd-b101-4aea-bfae-17e56e6bfc64,11,2026-08-04,2824.50,2716.35,108.15,0.00,pending,0.00,,0.00,INS-0f1bcc90,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
852272d3-bf3e-4dd6-a2e4-a4e125885309,2613aedd-b101-4aea-bfae-17e56e6bfc64,12,2026-09-04,2824.56,2769.96,54.60,0.00,pending,0.00,,0.00,INS-852272d3,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
bcf08205-8b9e-4132-8a43-6b1de2b015b2,a0332fb2-869f-425a-a698-3d98f621aca6,1,2025-10-04,173.40,124.96,48.44,0.00,paid,173.40,2025-10-04T12:00:00,0.00,INS-bcf08205,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
2fcf4100-61d4-4fa6-ac90-c8ef1db37367,a0332fb2-869f-425a-a698-3d98f621aca6,2,2025-11-04,173.40,127.03,46.37,0.00,pending,0.00,,0.00,INS-2fcf4100,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
195212d0-881f-4d4a-a6e8-f3027d6813cf,a0332fb2-869f-425a-a698-3d98f621aca6,3,2025-12-04,173.40,129.13,44.27,0.00,pending,0.00,,0.00,INS-195212d0,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
c98df989-1326-4aa6-8004-9dea36f49af4,a0332fb2-869f-425a-a698-3d98f621aca6,4,2026-01-04,173.40,131.26,42.14,0.00,pending,0.00,,0.00,INS-c98df989,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
c3d507cb-0117-4fdc-b708-814fd5285872,a0332fb2-869f-425a-a698-3d98f621aca6,5,2026-02-04,173.40,133.43,39.97,0.00,pending,0.00,,0.00,INS-c3d507cb,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
3744dd05-a292-4bb6-8212-f382c2f7faf4,a0332fb2-869f-425a-a698-3d98f621aca6,6,2026-03-04,173.40,135.63,37.77,0.00,pending,0.00,,0.00,INS-3744dd05,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
ea6182ea-5c73-4f8c-b9d8-51f03476f587,a0332fb2-869f-425a-a698-3d98f621aca6,7,2026-04-04,173.40,137.87,35.53,0.00,pending,0.00,,0.00,INS-ea6182ea,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
eb18b28b-3668-4d30-8c52-c2724b132f02,a0332fb2-869f-425a-a698-3d98f621aca6,8,2026-05-04,173.40,140.15,33.25,0.00,pending,0.00,,0.00,INS-eb18b28b,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
a04f000d-f508-4bae-9b58-ee07b1bff28b,a0332fb2-869f-425a-a698-3d98f621aca6,9,2026-06-04,173.40,142.46,30.94,0.00,pending,0.00,,0.00,INS-a04f000d,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
36b2005d-9f56-4880-98c1-0d1c837d4e9c,a0332fb2-869f-425a-a698-3d98f621aca6,10,2026-07-04,173.40,144.81,28.59,0.00,pending,0.00,,0.00,INS-36b2005d,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
438a2d1a-7c6f-4e0b-a019-134440cadaab,a0332fb2-869f-425a-a698-3d98f621aca6,11,2026-08-04,173.40,147.20,26.20,0.00,pending,0.00,,0.00,INS-438a2d1a,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
9384972b-fefe-420e-b286-5d1cb71a4424,a0332fb2-869f-425a-a698-3d98f621aca6,12,2026-09-04,173.40,149.64,23.76,0.00,pending,0.00,,0.00,INS-9384972b,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
1831e713-6465-441b-9479-7af5a18f31b7,a0332fb2-869f-425a-a698-3d98f621aca6,13,2026-10-04,173.40,152.11,21.29,0.00,pending,0.00,,0.00,INS-1831e713,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
4a084db4-8b42-4bdc-b913-03d6f983e0c7,a0332fb2-869f-425a-a698-3d98f621aca6,14,2026-11-04,173.40,154.62,18.78,0.00,pending,0.00,,0.00,INS-4a084db4,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
d382584f-c33f-4b2f-a178-7578121bbe41,a0332fb2-869f-425a-a698-3d98f621aca6,15,2026-12-04,173.40,157.17,16.23,0.00,pending,0.00,,0.00,INS-d382584f,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
6024c99c-d23a-42b4-bd9b-b5705372317c,a0332fb2-869f-425a-a698-3d98f621aca6,16,2027-01-04,173.40,159.77,13.63,0.00,pending,0.00,,0.00,INS-6024c99c,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
a9562808-7f6e-404a-aaee-be1e58ddb8f6,a0332fb2-869f-425a-a698-3d98f621aca6,17,2027-02-04,173.40,162.41,10.99,0.00,pending,0.00,,0.00,INS-a9562808,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
9da811d8-38b7-4d36-8b3b-177d9f3c545e,a0332fb2-869f-425a-a698-3d98f621aca6,18,2027-03-04,173.40,165.09,8.31,0.00,pending,0.00,,0.00,INS-9da811d8,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
d62f42ab-4071-4375-a24e-176c29caf92e,a0332fb2-869f-425a-a698-3d98f621aca6,19,2027-04-04,173.40,167.81,5.59,0.00,pending,0.00,,0.00,INS-d62f42ab,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
7e174aef-d596-426f-821f-8c09baecef13,a0332fb2-869f-425a-a698-3d98f621aca6,20,2027-05-04,173.26,170.45,2.81,0.00,pending,0.00,,0.00,INS-7e174aef,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
3325dfb9-b627-4355-9b0c-b14b30e7d9a6,c3be8438-bb50-4356-a014-801b1ea0dbcb,1,2025-10-04,1589.74,735.93,853.81,0.00,paid,1589.74,2025-10-04T12:00:00,0.00,INS-3325dfb9,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
c54b00df-e6c4-42dc-9d2e-a2521308f946,c3be8438-bb50-4356-a014-801b1ea0dbcb,2,2025-11-04,1589.74,759.93,829.81,0.00,pending,0.00,,0.00,INS-c54b00df,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
3c661c92-fa63-4992-9918-f213c6418a94,c3be8438-bb50-4356-a014-801b1ea0dbcb,3,2025-12-04,1589.74,784.71,805.03,0.00,pending,0.00,,0.00,INS-3c661c92,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
58834af1-1e33-4308-921b-ace48ab449c8,c3be8438-bb50-4356-a014-801b1ea0dbcb,4,2026-01-04,1589.74,810.30,779.44,0.00,pending,0.00,,0.00,INS-58834af1,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
3248f7d5-f748-449f-b24c-4c40bbc197ae,c3be8438-bb50-4356-a014-801b1ea0dbcb,5,2026-02-04,1589.74,836.72,753.02,0.00,pending,0.00,,0.00,INS-3248f7d5,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
78cd4eb6-e5a8-4d1a-9b38-cfbc5f42a941,c3be8438-bb50-4356-a014-801b1ea0dbcb,6,2026-03-04,1589.74,864.01,725.73,0.00,pending,0.00,,0.00,INS-78cd4eb6,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
802d3970-09f4-49e1-83c0-a2ad418b9f86,c3be8438-bb50-4356-a014-801b1ea0dbcb,7,2026-04-04,1589.74,892.19,697.55,0.00,pending,0.00,,0.00,INS-802d3970,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
8c920d55-6a20-4ed0-90ce-4927b6494122,c3be8438-bb50-4356-a014-801b1ea0dbcb,8,2026-05-04,1589.74,921.28,668.46,0.00,pending,0.00,,0.00,INS-8c920d55,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
cd54dd11-880c-4052-916a-88202c057c17,c3be8438-bb50-4356-a014-801b1ea0dbcb,9,2026-06-04,1589.74,951.33,638.41,0.00,pending,0.00,,0.00,INS-cd54dd11,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
3a9fe544-4bdd-4366-ad07-a7e0b1347931,c3be8438-bb50-4356-a014-801b1ea0dbcb,10,2026-07-04,1589.74,982.35,607.39,0.00,pending,0.00,,0.00,INS-3a9fe544,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
3f61b744-d43f-44d0-abd4-3649322d8fe4,c3be8438-bb50-4356-a014-801b1ea0dbcb,11,2026-08-04,1589.74,1014.39,575.35,0.00,pending,0.00,,0.00,INS-3f61b744,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
76074ddd-8940-4441-829a-a92693487546,c3be8438-bb50-4356-a014-801b1ea0dbcb,12,2026-09-04,1589.74,1047.47,542.27,0.00,pending,0.00,,0.00,INS-76074ddd,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
012e64d7-66d4-444a-8122-da8cdb74241a,c3be8438-bb50-4356-a014-801b1ea0dbcb,13,2026-10-04,1589.74,1081.63,508.11,0.00,pending,0.00,,0.00,INS-012e64d7,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
23fc08a3-cfbf-43de-9aa8-8b5953f80ede,c3be8438-bb50-4356-a014-801b1ea0dbcb,14,2026-11-04,1589.74,1116.91,472.83,0.00,pending,0.00,,0.00,INS-23fc08a3,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
873a6e5f-9918-4f7f-a16d-ca70e8099194,c3be8438-bb50-4356-a014-801b1ea0dbcb,15,2026-12-04,1589.74,1153.33,436.41,0.00,pending,0.00,,0.00,INS-873a6e5f,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
9b58eb69-7199-417b-9a7e-cdc5159585ed,c3be8438-bb50-4356-a014-801b1ea0dbcb,16,2027-01-04,1589.74,1190.94,398.80,0.00,pending,0.00,,0.00,INS-9b58eb69,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
46409bc0-94b7-4075-9f86-65b1df06d35c,c3be8438-bb50-4356-a014-801b1ea0dbcb,17,2027-02-04,1589.74,1229.78,359.96,0.00,pending,0.00,,0.00,INS-46409bc0,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
a659f108-8957-4a7d-97c6-8ffd192bbadc,c3be8438-bb50-4356-a014-801b1ea0dbcb,18,2027-03-04,1589.74,1269.89,319.85,0.00,pending,0.00,,0.00,INS-a659f108,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
aab7878e-25e9-47fe-b6e7-2cb646da504c,c3be8438-bb50-4356-a014-801b1ea0dbcb,19,2027-04-04,1589.74,1311.30,278.44,0.00,pending,0.00,,0.00,INS-aab7878e,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
595f93d5-4814-40c4-a69d-565d4b93ecc0,c3be8438-bb50-4356-a014-801b1ea0dbcb,20,2027-05-04,1589.74,1354.07,235.67,0.00,pending,0.00,,0.00,INS-595f93d5,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
82c75437-4e4c-4b73-b998-17d49f041d91,c3be8438-bb50-4356-a014-801b1ea0dbcb,21,2027-06-04,1589.74,1398.22,191.52,0.00,pending,0.00,,0.00,INS-82c75437,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
92c8a631-0ee6-4f8d-8544-5a95b2446a72,c3be8438-bb50-4356-a014-801b1ea0dbcb,22,2027-07-04,1589.74,1443.82,145.92,0.00,pending,0.00,,0.00,INS-92c8a631,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
a53507ac-e8c6-4093-81e5-9fcfcc8767ef,c3be8438-bb50-4356-a014-801b1ea0dbcb,23,2027-08-04,1589.74,1490.91,98.83,0.00,pending,0.00,,0.00,INS-a53507ac,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
26b89827-2484-40cd-b0de-009f81f0487a,c3be8438-bb50-4356-a014-801b1ea0dbcb,24,2027-09-04,1589.80,1539.59,50.21,0.00,pending,0.00,,0.00,INS-26b89827,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
2b67d87f-ce59-4d16-82b6-f1dc0a5b3d29,bf1711ed-543c-41cb-8faf-a6b426785d9e,1,2025-10-04,1100.56,972.10,128.46,0.00,paid,1100.56,2025-10-04T12:00:00,0.00,INS-2b67d87f,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
291bf778-cea4-40ad-b3ee-80eddda44017,bf1711ed-543c-41cb-8faf-a6b426785d9e,2,2025-11-04,1100.56,987.30,113.26,0.00,pending,0.00,,0.00,INS-291bf778,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
3a9b3e03-fcfc-4b6f-905c-f33574232421,bf1711ed-543c-41cb-8faf-a6b426785d9e,3,2025-12-04,1100.56,1002.74,97.82,0.00,pending,0.00,,0.00,INS-3a9b3e03,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
6735fec2-f98c-4189-ba5c-a77193a1a66b,bf1711ed-543c-41cb-8faf-a6b426785d9e,4,2026-01-04,1100.56,1018.42,82.14,0.00,pending,0.00,,0.00,INS-6735fec2,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
14289465-54bb-42d0-807d-82c9a6590212,bf1711ed-543c-41cb-8faf-a6b426785d9e,5,2026-02-04,1100.56,1034.34,66.22,0.00,pending,0.00,,0.00,INS-14289465,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
9529a944-9189-4057-b842-84ef7c662b08,bf1711ed-543c-41cb-8faf-a6b426785d9e,6,2026-03-04,1100.56,1050.51,50.05,0.00,pending,0.00,,0.00,INS-9529a944,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
61abb23c-8e1d-402c-a521-79d8a9929ddb,bf1711ed-543c-41cb-8faf-a6b426785d9e,7,2026-04-04,1100.56,1066.94,33.62,0.00,pending,0.00,,0.00,INS-61abb23c,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
9c5c3898-6c74-4ce8-b907-87fdcf6f5a89,bf1711ed-543c-41cb-8faf-a6b426785d9e,8,2026-05-04,1100.59,1083.65,16.94,0.00,pending,0.00,,0.00,INS-9c5c3898,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
af77c3b8-0c51-46b4-9264-d0a5c4dabf9e,c716924b-b743-4201-973f-7e6e628d2fe3,1,2025-10-04,505.19,355.06,150.13,0.00,paid,505.19,2025-10-04T00:00:00,0.00,INS-af77c3b8,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
982004c9-9ccf-45b9-b8b4-59304fab990e,c716924b-b743-4201-973f-7e6e628d2fe3,2,2025-11-04,505.19,361.72,143.47,0.00,pending,0.00,,0.00,INS-982004c9,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
92b4aab5-a97c-4922-adfc-3141a768565c,c716924b-b743-4201-973f-7e6e628d2fe3,3,2025-12-04,505.19,368.49,136.70,0.00,pending,0.00,,0.00,INS-92b4aab5,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
382d3ed9-1418-4b40-8373-bdda087252d3,c716924b-b743-4201-973f-7e6e628d2fe3,4,2026-01-04,505.19,375.39,129.80,0.00,pending,0.00,,0.00,INS-382d3ed9,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
6d0d4e7f-3673-42bf-9ab8-af121abe5380,c716924b-b743-4201-973f-7e6e628d2fe3,5,2026-02-04,505.19,382.43,122.76,0.00,pending,0.00,,0.00,INS-6d0d4e7f,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
cc2c5108-6542-4223-bc1e-3d254dc54f16,c716924b-b743-4201-973f-7e6e628d2fe3,6,2026-03-04,505.19,389.59,115.60,0.00,pending,0.00,,0.00,INS-cc2c5108,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
64a28979-c4a0-4bd9-8c82-3ea0109605a0,c716924b-b743-4201-973f-7e6e628d2fe3,7,2026-04-04,505.19,396.89,108.30,0.00,pending,0.00,,0.00,INS-64a28979,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
68c29fde-c3c5-474f-83aa-601a9d5e60b4,c716924b-b743-4201-973f-7e6e628d2fe3,8,2026-05-04,505.19,404.32,100.87,0.00,pending,0.00,,0.00,INS-68c29fde,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
f3d6cac8-79a3-4ae6-a877-3ca9a3e49092,c716924b-b743-4201-973f-7e6e628d2fe3,9,2026-06-04,505.19,411.90,93.29,0.00,pending,0.00,,0.00,INS-f3d6cac8,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
a3c0e36d-da22-45fe-8bb6-2822c6a4cb35,c716924b-b743-4201-973f-7e6e628d2fe3,10,2026-07-04,505.19,419.61,85.58,0.00,pending,0.00,,0.00,INS-a3c0e36d,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
192a105c-f1c9-47a7-a15e-8fb4e8597358,c716924b-b743-4201-973f-7e6e628d2fe3,11,2026-08-04,505.19,427.47,77.72,0.00,pending,0.00,,0.00,INS-192a105c,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
f8fde7a9-0528-4757-b988-012b135b29c3,c716924b-b743-4201-973f-7e6e628d2fe3,12,2026-09-04,505.19,435.48,69.71,0.00,pending,0.00,,0.00,INS-f8fde7a9,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
81fd84af-306e-496c-aa0c-bb1b81e3595b,c716924b-b743-4201-973f-7e6e628d2fe3,13,2026-10-04,505.19,443.64,61.55,0.00,pending,0.00,,0.00,INS-81fd84af,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
e27a82d1-dfd0-4ba4-9a1d-41268f89e407,c716924b-b743-4201-973f-7e6e628d2fe3,14,2026-11-04,505.19,451.95,53.24,0.00,pending,0.00,,0.00,INS-e27a82d1,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
9b961d75-6b78-4645-acde-1c0330209c95,c716924b-b743-4201-973f-7e6e628d2fe3,15,2026-12-04,505.19,460.42,44.77,0.00,pending,0.00,,0.00,INS-9b961d75,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
