consignment_agreement_id;borrower;issuer;enrollment_id;consigned_margin;valid_from;valid_to;status;trace_id;created_at;updated_at
fa49ca4c-04f5-4b47-8de6-c888f19682b0;1dd5ce17-050b-4f08-9705-52c91c34ba2d;Exercito;ENR66547574;2741.05;31/05/2020;28/12/2026;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
944b1da8-3373-4ec1-9067-48602113a985;d9e81192-0385-4128-888b-17f819dc9a40;Exercito;ENR80352764;5912.62;31/12/2024;14/02/2025;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
73d8e2de-a452-4b7f-b42b-bc29e6da32ce;d64b3451-9779-4611-93ee-5fea057b8d2c;Estado;ENR12330249;863.05;12/05/2023;25/06/2026;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
661e5af7-3dde-4153-9c04-f37158ab78f3;95250139-10f3-46e5-a61e-153e3e8229d2;Autarquia;ENR56057877;2984.67;02/05/2022;14/11/2025;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
298f3b10-b771-4654-bb42-b5393755146d;3187b487-860a-4d16-9c7a-76171c878023;Empresa Publica;ENR65799855;3625.68;13/01/2023;22/12/2027;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
263e267e-7bad-444f-9d41-3a342b4c4b57;4359ad0f-2d1a-4b02-af63-cc88bf240e24;Autarquia;ENR45371654;1546.34;06/02/2022;16/03/2027;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
da5c5278-3d22-40cf-af4f-f9e666addf17;5c077f4e-14b1-4882-93bc-95b759962c49;Autarquia;ENR61997217;728.83;24/10/2021;19/11/2027;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
edd6e823-ad9c-4cec-8bd9-9cce44eec6a3;a3a7e59a-e0b9-42fd-904b-1307142f5b43;Estado;ENR66314408;472.83;12/05/2024;11/08/2026;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
bff19052-f8dc-495d-8d66-fe76579cdc92;4a7e6574-c7a1-4474-9b3a-c59aebb0fd03;Autarquia;ENR80297811;4658.06;22/10/2023;02/08/2027;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
5d9afc8c-cee9-420f-aa9d-7327673b6082;da15d149-2669-4bdc-90e6-2c8c0865fd09;INSS;ENR62527078;2965.02;03/02/2021;14/05/2027;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
9bc9a8fb-63e0-45d3-963e-b20341055304;8e8159c3-9148-4fd7-98fc-d2be705afb15;Prefeitura;ENR91287305;2325.86;02/12/2021;31/08/2026;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
436dc027-54dd-4122-a047-f890df87b7d4;5b2a6efb-e454-4f97-b322-72fbf3215283;Autarquia;ENR65317744;4017.10;05/05/2022;07/05/2027;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
e2e85173-f36c-440e-a040-e8a7f1da5b14;c8da61b0-77ce-4898-aed6-fd39b889d5ec;Autarquia;ENR18774957;4083.81;03/12/2022;25/07/2025;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
0e591360-cc1d-4a98-b4b3-dd99ec118580;f8f0b1a7-4d15-4e24-9213-7bc5d3ffb74b;Estado;ENR87608849;3706.08;20/05/2023;31/03/2027;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
f018b2be-0fbf-49fc-8a28-fde487c85ba7;1a02e782-a9c3-4de4-820b-917bb9764595;INSS;ENR49882506;4934.48;15/04/2023;14/04/2026;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
3238023b-2724-4315-8818-233f71ca3ecd;e9c901b5-40db-489b-90bd-0fdb16233639;Empresa Publica;ENR24611653;3683.53;20/11/2023;24/03/2027;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
13628ef0-88a1-4076-ab3a-a5728998964d;ef9e14b6-bc41-452d-b4f8-0056e28083b9;Estado;ENR90200419;1569.54;04/07/2022;05/07/2025;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
755bfabf-c4ae-43cb-9574-ea50dc31751c;74aea032-9ea4-4570-bfa3-c225d61cfc49;Autarquia;ENR86731158;928.77;23/05/2020;19/03/2025;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
5b663ebb-69f3-4a01-b521-d8231eb85258;0ff7a8a2-92c6-42c1-b501-06682cfccc76;Autarquia;ENR90852848;2809.02;01/04/2024;18/09/2026;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
73bd3184-a3bb-4a44-8429-a57fc41b60b0;406e64a9-233e-4115-b644-0c9d2f82f0ca;INSS;ENR31959944;3082.83;03/04/2020;15/01/2026;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
693dfc85-9dfe-4e90-8af8-19ec270b2954;f01bde59-b97a-4f85-a73e-be3662dd2082;Prefeitura;ENR45201954;3965.66;16/06/2020;10/01/2027;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
358adf03-f513-4580-a83b-64320452969d;5c25f28a-5bca-49d5-a419-422ac04f9ed1;Autarquia;ENR19156776;4943.27;31/01/2024;25/09/2025;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
f844e211-453f-464d-b65a-2b378e5e5496;d76d41ba-9c22-4842-b487-d91fb24e6620;Autarquia;ENR61202265;948.40;31/12/2024;11/04/2027;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
522fc614-a0f9-467a-a00c-f9ab8fa6b133;840042fa-0940-44aa-86c5-331524d585d9;Empresa Publica;ENR90294419;423.54;04/03/2022;04/10/2027;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
8c9d3ed4-a6e6-489c-b20b-385e1b1be0d9;72dc52ba-20f6-4c16-b24f-3e1a030620d2;Exercito;ENR35357345;3596.24;03/12/2024;28/01/2025;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
2ddf82aa-40f7-4cfc-9319-c3fb5845640e;4a962407-7095-4956-8464-67619eceabe8;Exercito;ENR64255549;5020.56;23/11/2022;04/08/2025;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
951cb1d4-3543-4cc3-8c2f-75ceba622b9d;757c94de-94b2-4e8a-9020-71987e36dc0c;Exercito;ENR42356818;4637.30;23/07/2021;11/10/2025;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
7b4be547-e28a-4225-bd2e-f03982bd77b4;93a51c95-dbc3-4045-9b17-19a5a5b8a1aa;INSS;ENR56057173;2188.99;19/12/2020;01/08/2025;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
805c9446-3ceb-4c44-be53-9f124f3f8a31;689b6656-692a-473d-8d0c-737ffd74cb34;Prefeitura;ENR48922082;5202.63;11/07/2020;18/02/2027;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
bc854dca-c33a-4197-9d14-5db14ef8fc2a;64bafc5a-e8cd-40bf-90c7-74bb25cece03;INSS;ENR97275757;3133.40;26/02/2022;05/02/2026;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
4752539b-7a01-4f74-9adf-b9752846616b;4eba573d-4890-4434-b6fe-926b056fe059;Prefeitura;ENR34510343;5693.77;14/08/2020;24/07/2027;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
df1938b3-b4ae-4ea2-b2dc-1585ef9552a9;4516d3e6-0ddf-4678-b440-45f4d44ed3eb;Empresa Publica;ENR10432906;4875.45;17/12/2023;30/06/2027;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
56858357-5a93-44e3-b6c4-de9578309dbc;b32d4575-339a-44e2-a651-6a7352b834f8;Prefeitura;ENR36429326;876.11;16/03/2022;17/02/2027;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
5c8ff569-6a14-4418-9551-f5d8cb8e2b6c;d308994c-2af7-4ddc-a56f-63a6ad33b9fa;Exercito;ENR32826734;2237.72;18/02/2020;17/06/2027;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
2e22daba-9389-43a5-85ab-cff0c4cecb34;45dc179b-b0d7-43c6-b4d0-f048b16896b6;INSS;ENR88438445;5558.59;06/10/2021;14/03/2027;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
c2a6a380-e81f-452c-8757-706259908f92;8fffbbf8-f665-4300-a465-2de06f7d3859;Exercito;ENR88776936;4049.60;25/08/2023;06/02/2027;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
0d30abee-66c4-4e94-a619-545278c1526d;e8d0c3cf-096a-4556-8ba5-69553840c1d1;Estado;ENR73040119;5102.65;07/01/2023;10/11/2025;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
b9f2bcd1-646d-484c-8aaf-d2c4a7bc850e;ae2bf9a0-3d9c-434a-96d1-77d06ce82039;Autarquia;ENR31791933;1443.46;03/06/2022;25/05/2027;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
b98adca3-2903-4c1f-81a3-48e6d0c6f48d;1852e95b-2290-4233-8cde-7c0f3b41050d;Prefeitura;ENR90520170;4119.23;16/04/2021;27/06/2026;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
eb6965c8-6a7d-4d77-a9f5-6f92082e8c4f;4ca183d9-a689-43b5-97c9-4970a1d1aa11;INSS;ENR32379211;2875.64;04/12/2021;12/03/2027;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
b490b3be-510e-44de-b629-7b433ea3f466;637e8f1b-74b8-4301-921a-6151e072d594;Prefeitura;ENR57155776;2549.45;18/06/2021;21/07/2025;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
276fccc5-d485-4335-9e33-8de7161f147f;a6492f7c-101c-4088-957b-abd5b781a966;Prefeitura;ENR11092196;5694.12;06/11/2022;23/04/2025;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
d980f20a-c3d1-4c42-8b25-e3a37d416328;a29b421c-b8cf-4c54-b28b-feb2a970cc02;Exercito;ENR14933201;640.19;23/01/2022;25/10/2025;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
73660e7b-80c6-401b-b49e-de383d0cb294;3db729d7-6648-4667-a8e5-e7e1644ee930;Empresa Publica;ENR85831112;2073.10;22/10/2021;09/01/2027;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
bb31c87e-9569-4b75-ad3e-fac4be2b6cc9;8b57874e-393e-44be-9f2b-5a04df54a1d8;Empresa Publica;ENR19764760;683.67;18/01/2021;13/10/2025;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
e9d084d4-5a29-4bfa-94d7-915e12cd097d;2d1fcc29-b469-4cd7-bb23-a5ab7999674d;Prefeitura;ENR47738829;3231.33;26/04/2021;03/11/2025;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
767534ce-6fa0-4120-95f4-b34de79404fc;ffc3d84f-52cd-41b2-92cc-04d47772d8b6;Empresa Publica;ENR29232003;5057.85;22/03/2022;26/03/2026;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
a14495d7-8baf-4050-8f5e-594c75e1de07;65c40f50-bee8-4ee6-a0fa-1fee71e279cd;Autarquia;ENR85979123;3454.38;09/07/2023;02/07/2026;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
06545d2d-8da2-4e4d-9f2b-da08a0e6e8d9;7890fc24-b3c8-4b8a-ace8-b65345c3f23c;Exercito;ENR40685397;745.80;01/11/2023;02/12/2026;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
beb65260-bdd0-443a-9a77-12c8d2db7fde;d6809f58-0e04-4c8b-9c1c-597622b4304b;Prefeitura;ENR84987693;2006.69;24/04/2021;08/04/2025;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
756cc846-040c-453c-86e9-5432cf9e0a78;c888420f-4d4f-4517-9fc4-8a7066ec8cbf;INSS;ENR18595447;5312.85;04/01/2023;26/10/2027;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
368aaee6-ff91-4bb4-a6ca-f5403163d801;5e420393-ee9c-499c-9104-ea90512e5d12;Autarquia;ENR16356781;2362.34;26/11/2020;10/06/2026;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
636a5f05-b95e-41a6-8ac8-b7909799064a;124c5f22-975f-4dd9-9c98-213f07349a6e;Exercito;ENR68735768;1104.10;02/02/2022;25/02/2025;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
44d6dd5a-d7c2-4510-b0ae-566a1c875e08;5f1e1d28-497e-47b9-8b52-3b7bf8c3a9e6;Empresa Publica;ENR71739115;5779.72;10/10/2020;04/01/2025;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
d5c7b2cf-4f95-4a83-97f8-60ef402fbcf0;dc1122e0-5437-4b5a-ac69-e8a577aceaa7;Empresa Publica;ENR35910462;4406.01;13/04/2022;04/03/2027;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
1069fecb-e479-4977-9dd4-8ec9b449e6fd;30004ce5-4bd7-4084-85f0-709c661fe7d2;Estado;ENR10436100;3884.00;10/11/2023;21/06/2026;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
18acd018-3f5e-4080-ba63-f888bbd4b519;608fedff-656a-43ca-9c24-7049a2635655;Empresa Publica;ENR12173025;5374.55;09/03/2021;29/06/2025;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
b23bda8c-808c-4dd5-81bc-15a2dc30b681;6833e7ec-f170-4047-8380-7084c5c03697;Estado;ENR55465733;865.44;07/03/2023;29/01/2026;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
52b5f926-4fa8-4905-97eb-bae3a34b8f66;a7a79d67-c658-460a-b63f-78e03106fbc6;INSS;ENR39755072;1072.01;22/07/2021;08/11/2027;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
9f0bc98a-4b25-4d29-84c9-8ff49e089dd7;fa7489ef-c38d-4332-936d-cb0e07fa6298;Estado;ENR92170263;4752.62;27/07/2020;05/05/2027;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
af9ecd3e-a904-4f4c-be5f-c867f236e151;a75e5f90-0326-4ebe-be6d-06c78e424c6d;Exercito;ENR32323556;699.62;13/05/2022;22/04/2027;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
555bb5b4-351d-4410-b692-4c3f7f7cc14f;c0a34a8b-ed70-49cb-929e-905cfb311470;Empresa Publica;ENR17246146;4918.38;22/04/2021;24/02/2026;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
3c8fd192-044e-4301-86e4-53212349f38a;e5cd4f50-6823-4d70-9188-0baa8b063389;INSS;ENR28571551;5059.20;25/07/2024;28/07/2026;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
794c1e54-55fb-4213-8890-630263da0bb4;28845442-5944-4a0a-95a6-e263c8e3bcd8;Exercito;ENR12852607;1279.88;25/02/2021;21/08/2026;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
aecf892d-0553-4756-b9b6-7deb129e16c9;4f07f0bc-9ed2-4953-9a15-c5120f4b1674;Prefeitura;ENR40470036;3911.64;27/10/2022;15/02/2025;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
f2092970-7a54-4d66-87e2-d2fea5a72aa6;28303b11-4651-47fd-8251-21d84609724c;Estado;ENR65412476;3468.34;07/08/2022;07/06/2026;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
14265f2d-080a-4d98-b40a-44654e8a1eb6;b69dbb81-c326-4485-ab2b-d7967b8c6561;Autarquia;ENR19447311;4916.93;16/12/2022;11/10/2025;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
8ec2f346-b24e-4668-9fab-8420ea22b4ce;2e0a1160-a9c3-42a6-bfc8-36a143cc7762;INSS;ENR24736394;486.98;08/09/2022;15/10/2025;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
3e560568-5ef1-4ed4-bc20-f7db3c8d6ee8;47faf250-a100-4159-a672-91494371f863;Exercito;ENR21422609;3886.72;16/03/2020;12/09/2025;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
3b19dbaf-ec26-4102-8586-94277512cbea;bdabd54a-c351-42e7-96a4-ecb678c924f0;Prefeitura;ENR31213405;5472.37;21/01/2021;25/03/2027;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
35b3e6a6-e390-4577-88d5-e85c9b675218;f8d7e5cc-3398-4d2e-98b8-03cffab008ca;INSS;ENR22846015;4767.02;10/03/2023;31/07/2026;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
1ec70403-4d9b-4de3-a5d7-98478c0df6bc;39764517-ac1d-4721-a5ff-ee5db91c3abc;INSS;ENR85243346;763.61;24/09/2021;14/10/2025;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
0387a857-511a-4e20-8d10-681e3d8ba113;f4177284-3920-4a55-a6dd-6dcbc5e32809;Prefeitura;ENR78600001;5464.80;31/10/2023;02/11/2027;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
3466a9d5-e57f-4e5a-a5df-255b6e7e1b46;13dce7d7-2286-4a3e-80d9-291bb749ddb3;INSS;ENR90533419;4766.24;02/07/2024;09/03/2027;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
b221d4e1-1446-40a2-bcdf-5e53476ee90f;c91999bf-85eb-4898-9e85-34637da156af;Exercito;ENR84828696;4386.07;07/09/2023;13/12/2027;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
eab48c98-ef02-415c-8e19-346316037353;7a82fce1-461b-4f92-b387-3a984ebf1855;Estado;ENR57975035;312.23;08/08/2022;09/02/2026;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
e4d23386-b15c-4fa3-9ca5-aab67d5034aa;47f5f2b6-42e2-4fb2-84f0-71795f87ebc6;Estado;ENR40049805;3367.65;17/03/2022;14/09/2026;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
796cea72-a41f-4960-a33b-4d9dbef58783;61fe4e02-df90-490c-b318-140d366be410;Prefeitura;ENR87465651;2642.57;15/04/2020;05/09/2027;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
31104dc8-3879-4cef-a2bb-37670ab3badc;4faad180-4c51-4e55-ba3b-0075af76ccc0;Estado;ENR37700537;1228.26;13/01/2023;17/10/2026;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
74da260f-acd9-458e-a61b-8f004ae20b8c;2f6757b7-d5d7-4e7f-acf3-acddc7fc351b;Prefeitura;ENR76251923;3076.15;16/04/2023;10/07/2025;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
17dbfc49-1a48-44b4-9d90-3dec18969350;0447990e-bb2c-4bf4-8aa2-2fd652f1baca;Prefeitura;ENR47432834;3321.41;04/12/2023;21/07/2026;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
2ddd7b8f-7913-4e61-b8c8-585d61bf2579;aca94d41-6c8a-4525-93cb-349b8edbfd5b;Empresa Publica;ENR58419708;3508.23;31/01/2024;18/06/2027;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
ffb54347-ea3d-4e8b-b3ab-368ff20c3dbb;36231751-753a-4b72-a38e-f279ca690bd8;INSS;ENR26580924;3311.77;24/03/2023;22/08/2025;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
2f6ab51b-e671-4184-9f68-0c3433974979;7dba6bde-a889-4d84-b594-0e8c79e9625a;Estado;ENR48961760;5083.88;21/03/2023;28/09/2025;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
998d3464-ae52-46a4-9fd6-2e479f0cd2c4;d346361f-eaf6-4d9f-8498-e92f6d3294c6;Exercito;ENR86703511;2717.30;22/02/2023;21/06/2027;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
e88ab33a-56e3-49ea-b7f0-4665063cffc6;36a52ce2-78ba-4679-b0d4-4e12e9109462;Autarquia;ENR55900099;1110.43;13/09/2022;29/11/2027;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
c3973c69-95d8-455b-95f7-75a9fb57b284;76fed296-9ad5-4e4b-aa0d-3c8b1f199bcf;Estado;ENR59801161;5939.91;18/07/2020;14/06/2025;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
44b6295d-0921-49c0-bbf3-ec224cbab5b0;f0b525a0-0287-46dd-85ea-5dcaf6e67611;Autarquia;ENR85545465;3292.86;09/08/2020;14/09/2027;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
3268e8be-c703-40fc-8635-731c0d2abdaa;281279d2-c14d-497e-bad2-976adea0f4d1;INSS;ENR35137052;4112.84;16/01/2022;20/12/2025;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
c0cbef80-3f98-4fc7-bdee-80768e648187;c3003563-943c-45a5-8d3a-121a388acef3;Exercito;ENR37957791;5575.35;28/05/2023;28/12/2025;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
14a725b1-bb6f-4941-825f-848f3ef7624b;3fe4ae2b-788e-4b75-904f-249705492f61;Prefeitura;ENR99803743;1380.74;07/09/2021;22/10/2027;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
f0f40294-6b9f-4196-83c2-d75e171930ff;d9d079d0-3d8e-4f2b-8cd3-f6402d2f0429;INSS;ENR78631095;4083.25;10/12/2021;23/10/2027;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
7d6e07e2-6dc6-4644-a267-7779ae3bf9ce;e4d0eb6a-1dbf-4ad8-819c-70df053d3e7d;Empresa Publica;ENR91687673;3936.65;12/10/2020;08/03/2025;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
5330685d-177f-41de-b66d-d4587b9f9625;41aa80e8-815e-48fc-bc88-476bcce7b260;Autarquia;ENR34846458;1786.37;18/08/2021;22/07/2027;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
14f3e295-8e35-4486-9201-583d561d72ad;f42d82d1-1cb6-4234-91ee-2f66525e8512;Empresa Publica;ENR84144148;2350.42;03/05/2024;10/11/2026;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
60167d83-4618-48b9-94ca-25ca13a3e9ac;5589ee27-303b-47fc-980a-53072a4c7c87;Exercito;ENR16075024;1455.53;09/12/2024;29/08/2027;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
e8f96c8f-4723-44a3-800d-502088c0747a;b4f9346a-9620-45b1-95f1-325afab70f80;Empresa Publica;ENR17686352;2667.85;12/10/2020;23/05/2025;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
60cc0b74-a9de-4260-8ea3-1bc583980be8;951f5c7e-5dbc-490e-aba3-c01e15816e75;Empresa Publica;ENR31071378;1945.72;03/03/2024;19/01/2025;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
07a3f3d0-a302-42bc-bf3b-03281299db89;0477b25c-977a-4c6d-a1dc-dfa71c372ab0;Prefeitura;ENR19490775;1690.51;31/07/2022;01/03/2026;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
c5d7dab3-4202-4029-ac28-768a716d3658;e37ceb4a-59b1-4038-a472-7ec16e11a60b;Exercito;ENR70471698;4919.61;26/08/2020;28/09/2025;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
65f1d164-b9a7-494c-8d5f-93c7566f9b42;ebabc95b-1bee-4541-875f-39bd7eae1760;Exercito;ENR11016744;4203.13;20/07/2022;28/03/2025;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
a29acb4f-4c03-4c50-aa66-1f92247b7770;4941a7c0-f40d-4b3c-9799-a4e3ec839bec;Prefeitura;ENR29212931;3038.41;03/04/2023;27/07/2026;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
7a3de1f2-80b7-433e-ac57-e253ddc1c312;debb3095-aaba-4f6e-bc4c-5d74999817f5;Prefeitura;ENR61388802;2430.49;02/05/2023;24/06/2027;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
ea4d5ccd-03cf-439a-953f-4a84b56c2785;5bea477c-3cfb-4d93-b9ea-7579b10d61eb;Exercito;ENR26996179;4358.16;12/11/2021;03/02/2027;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
f1468562-24a4-42d0-9b0a-993ddbbc4071;c5fa4cec-590a-4254-a46c-699b35ba3c61;Prefeitura;ENR64583634;5284.25;03/04/2022;01/07/2025;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
abbc7f66-1978-46b9-abcd-7f896b157740;f276fa45-66fb-4a72-a975-3af5aaf8b00c;Empresa Publica;ENR52321383;2948.28;17/07/2024;25/08/2026;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
231e92e8-3287-4ae8-a89b-eff15074cc04;d435734f-f1a6-46b2-a986-0bf1d243cffd;INSS;ENR68004840;2504.48;02/02/2020;21/10/2025;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
d6c05580-3af7-444c-9f94-07199b6b5e0c;99fe2fc0-223f-4f0a-b5b2-2277f6ad7138;Prefeitura;ENR88140099;1858.97;05/01/2022;05/11/2026;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
e84bd1a0-c54d-4f6f-b679-5d7dbd8e5dcd;6e87f2d5-83a4-4c4c-9d85-2afe0a15fa16;Exercito;ENR90832516;4476.34;01/07/2021;21/08/2027;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
30685f0c-829c-4cb0-a266-1912aec8bbdd;729662dd-fda4-4277-a758-160a2aa956ca;Prefeitura;ENR41296985;4570.41;10/08/2024;04/08/2026;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
98cba594-729e-459f-b466-904ec3a70042;e91cfd17-2499-43af-9af6-eb45e9d1340c;Estado;ENR93643338;5854.06;08/02/2021;16/09/2026;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
026b0802-10db-4322-88ca-81a6cfb3c4ba;5b631020-8163-4660-856a-345caa77d85f;INSS;ENR67777669;3746.76;06/09/2024;25/11/2027;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
30ab60a0-cc43-46ce-81b4-cdda72f5c9e7;a27c961a-296a-4209-8e66-523ec122a67a;INSS;ENR67944780;2698.22;26/03/2022;10/07/2026;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
