offer_id,borrower,amount,rate,term_months,valid_until,status,cet,apr,fees,external_reference,trace_id,created_at,updated_at
da6c9573-4617-475e-b269-9f8be39fb73e,fae78199-a8ba-4262-8e1f-6b38d6cef838,25497.00,0.029628,11,2025-11-01,open,0.031628,0.355536,{},PROP-da6c9573,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
c50fb501-5834-4fef-a7a4-071a66a5b7b1,371553e1-2852-4aed-8587-8cbe3408dc5f,17588.00,0.016681,23,2025-10-29,open,0.018681,0.200172,{},PROP-c50fb501,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
9a06f3fd-70b4-4d9f-a259-21f4ea4da285,b3fbe7c6-8830-4ad8-9a21-63e7d0af0eb4,2934.00,0.030275,17,2025-10-23,open,0.032275,0.363300,{},PROP-9a06f3fd,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
91e5c4a9-b55f-407d-919d-244fcb9d1c63,e098b4a9-f107-48a7-9a1f-cda55f085804,19770.00,0.026888,7,2025-10-18,open,0.028888,0.322656,{},PROP-91e5c4a9,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
02930bf2-a284-4f9c-8f61-b2a510d786c5,018acb70-a328-4c48-806b-7a63affabcb0,11122.00,0.025975,20,2025-10-11,open,0.027975,0.311700,{},PROP-02930bf2,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
641514e2-07da-47ac-94bc-9d845b86448b,ce0ca27d-1d13-4e29-8bfc-bd15ae4f5dd1,5643.00,0.032492,16,2025-10-31,open,0.034492,0.389904,{},PROP-641514e2,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
3bad6532-846f-4aa1-9d9a-3ee26b5f161e,b7ef5fca-6420-4e84-8773-66310959f087,28921.00,0.041373,20,2025-10-28,open,0.043373,0.496476,{},PROP-3bad6532,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
71dcbf8a-281e-4d9a-a0f4-e28c354039cd,d208232d-7848-4588-9b07-9ccadb53f4a5,13113.00,0.032769,21,2025-10-16,open,0.034769,0.393228,{},PROP-71dcbf8a,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
d3514e51-d3b0-4ef6-aa08-29f635c01f7c,e84c3af2-41af-4688-91b5-f95358c70733,16963.00,0.039187,19,2025-11-07,open,0.041187,0.470244,{},PROP-d3514e51,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
2d1bee50-6cf7-4f22-b27e-f5635dc34074,283926d5-bc95-4d6a-a1f6-b3d4d7d622c7,5798.00,0.024743,24,2025-11-03,open,0.026743,0.296916,{},PROP-2d1bee50,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
c1a1a691-8116-4d95-950a-c459097ed2bb,b8c74d78-2b1d-4d83-9d95-c6d1381d9595,16334.00,0.024254,18,2025-10-09,open,0.026254,0.291048,{},PROP-c1a1a691,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
51c4f81d-6e2f-4444-88b5-ccd5efa79463,2483a308-ade9-496b-b7cb-2a9ca61f2df9,2307.00,0.035024,17,2025-10-27,open,0.037024,0.420288,{},PROP-51c4f81d,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
65dcd7e1-6d80-4ec3-954e-ee43544c1335,e5b582e2-0fbb-495c-9d8a-3ca2ce0867b7,21478.00,0.021645,16,2025-10-15,open,0.023645,0.259740,{},PROP-65dcd7e1,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
497a0805-7327-4f03-800c-5ebf482cd073,8a4f8a9f-f34f-4fe1-bb25-8530ad30f2a9,11496.00,0.022363,11,2025-10-11,open,0.024363,0.268356,{},PROP-497a0805,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
2efa1b8f-3dcd-4c54-978b-f2d1c8b0d51d,b881c6ab-c80b-453d-a89e-856f7c5ba2d9,22124.00,0.040821,16,2025-10-22,open,0.042821,0.489852,{},PROP-2efa1b8f,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
651b2fd0-c44f-4257-ae93-72be827c40be,0abf5b50-b603-4461-9653-69e26e250fff,10300.00,0.040194,6,2025-11-17,open,0.042194,0.482328,{},PROP-651b2fd0,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
5521f68c-0450-4e6b-8a85-130545ca50cd,6409dfde-f60d-4774-a1e1-6cae8f5dfceb,27702.00,0.034082,9,2025-10-14,open,0.036082,0.408984,{},PROP-5521f68c,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
634c4341-bcb3-4ec7-af07-c141a09eb378,552ca39b-5f20-43f4-be94-61c0cad18bfc,6500.00,0.042915,23,2025-10-12,open,0.044915,0.514980,{},PROP-634c4341,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
78970315-e584-48dd-a948-45fa34aa420d,7c742b49-cb9a-42d3-9cfc-fa3b648f5811,4622.00,0.040988,13,2025-10-31,open,0.042988,0.491856,{},PROP-78970315,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
0c26c54d-00a9-4b1e-b2a8-95359e86fa9c,5f0aa35e-e91b-41b2-96fe-3bb4d71be8d6,29390.00,0.039286,7,2025-11-03,open,0.041286,0.471432,{},PROP-0c26c54d,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
7ae3cea6-84bd-4818-98d7-9027a2975297,c1dbd75a-b42c-4424-8da3-5666c9a85f5e,19427.00,0.025085,19,2025-10-24,open,0.027085,0.301020,{},PROP-7ae3cea6,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
41a840ea-0c85-4825-97fa-318db6ccf378,3c76eff0-4143-4b2f-82af-e68603701171,4503.00,0.017827,24,2025-10-12,open,0.019827,0.213924,{},PROP-41a840ea,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
753b0fe8-41a9-46cc-ace5-af0c3c167641,463e6d07-1dc8-4648-ad3d-33b0b4771611,9665.00,0.020377,22,2025-11-13,open,0.022377,0.244524,{},PROP-753b0fe8,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
ce4d3922-f8b0-4721-83cc-3ee25168cf52,e0f128ee-f880-4cd3-9828-30cc2a36f659,4026.00,0.030273,15,2025-10-19,open,0.032273,0.363276,{},PROP-ce4d3922,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
95cef7a2-18fc-4d7c-a9d0-3ccb0bf3ebdf,8b95ee3d-5522-4cae-928e-3551a94371b1,5349.00,0.041469,15,2025-10-25,open,0.043469,0.497628,{},PROP-95cef7a2,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
0ff6e476-06b7-4c86-8da9-f8e4837193f2,4b9daf6e-f6bb-4bd0-92f5-0e46c6e98164,23669.00,0.026190,23,2025-10-23,open,0.028190,0.314280,{},PROP-0ff6e476,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
ea71cbe1-bae1-43d7-9999-d9f60d0cf1ed,9dd2bade-80dd-4a54-8c9f-9cad06a57178,13228.00,0.034535,10,2025-11-01,open,0.036535,0.414420,{},PROP-ea71cbe1,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
31418c34-f4d5-4475-818f-6a16805567ea,6047a0d3-89b1-4979-a305-260c07e40c97,25333.00,0.033633,6,2025-10-22,open,0.035633,0.403596,{},PROP-31418c34,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
0f3c1f98-333b-4d36-8f47-270dc5109866,82b061d1-3841-44a5-b338-8363333471ea,9741.00,0.044459,12,2025-10-12,open,0.046459,0.533508,{},PROP-0f3c1f98,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
83104330-577e-436b-b541-d5012c6d12e3,f7aed156-4284-42b3-916b-e0d588d983dd,11678.00,0.041913,15,2025-10-12,open,0.043913,0.502956,{},PROP-83104330,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
e47f6bad-5f2e-4bb0-ae33-de1dea2c9faf,84c7f086-2a6a-4c2c-a4fb-b7e36987a87e,20059.00,0.028898,10,2025-11-18,open,0.030898,0.346776,{},PROP-e47f6bad,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
5ef661c6-0722-4ba4-80e5-cd4e6e7cf104,ef7f6774-38cf-4c7e-a60d-7b0de692ce31,20725.00,0.037471,10,2025-10-30,open,0.039471,0.449652,{},PROP-5ef661c6,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
fa131e28-bbad-4600-835f-4283b871c7e7,a574eee7-9e88-44db-a6a1-388ade948d36,25449.00,0.039020,15,2025-11-04,open,0.041020,0.468240,{},PROP-fa131e28,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
46374ae9-b4a7-4043-8dc6-8ca30aa80976,af8e741f-8588-49f9-aa91-bce8923b0ca0,12816.00,0.037926,22,2025-10-26,open,0.039926,0.455112,{},PROP-46374ae9,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
db4fdb54-0ccc-436e-90b1-a823d2ebe9bf,f0d66d06-61eb-424a-9256-a2544bf3e110,21447.00,0.033834,10,2025-10-14,open,0.035834,0.406008,{},PROP-db4fdb54,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
35b3dd6a-7855-443c-9e69-7bfbf066b809,e3aabb75-f05b-4ab2-9c66-3783675b90a6,19357.00,0.025939,18,2025-10-19,open,0.027939,0.311268,{},PROP-35b3dd6a,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
1ceaa31f-f1fd-4f0a-b786-bc5bf7796776,89b0ceea-d192-4cdc-b519-f69751c52237,9332.00,0.036713,16,2025-10-28,open,0.038713,0.440556,{},PROP-1ceaa31f,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
ce408fc9-6787-47b0-a5f3-3bfbd16dc4ce,d32e3738-f708-4c1b-9d4d-dfb8cfd3f9d0,23311.00,0.025463,19,2025-11-08,open,0.027463,0.305556,{},PROP-ce408fc9,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
e1fb926e-c2c4-4cc0-8526-8974955c88eb,d73f3187-3d97-4035-8960-1e20e63a59b0,7985.00,0.030147,11,2025-11-05,open,0.032147,0.361764,{},PROP-e1fb926e,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
803e2922-dbd6-4265-89fa-629e067abc3c,3f7a92a1-e8d1-4756-ad8c-c2a8540b0503,18651.00,0.034537,11,2025-10-13,open,0.036537,0.414444,{},PROP-803e2922,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
835a56ce-1652-467e-bd08-1e539b13edda,3f84ceea-3a89-402d-8696-0c1c72d20310,11381.00,0.027066,7,2025-10-09,open,0.029066,0.324792,{},PROP-835a56ce,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
58e71dcb-a1a7-48e9-b3a9-9947ba6f70f4,60073e07-b3b2-46ef-a77e-e01b3d5313ee,25308.00,0.025316,24,2025-10-11,open,0.027316,0.303792,{},PROP-58e71dcb,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
06cc123f-71b6-4911-8530-c52b4af6077f,32a0d5ae-d1f6-43d0-82e2-934f531506f5,4761.00,0.024966,9,2025-11-02,open,0.026966,0.299592,{},PROP-06cc123f,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
664f7188-ca64-45cb-9248-a3648979a376,7c26ae1a-98c3-4063-9677-cd80798df827,16064.00,0.026736,15,2025-11-14,open,0.028736,0.320832,{},PROP-664f7188,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
13e0dc35-cbbc-4058-a9e5-db92bdc6f12c,919da845-b615-4301-9332-3add3bce3675,25897.00,0.023074,7,2025-10-19,open,0.025074,0.276888,{},PROP-13e0dc35,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
8b2ab1b1-a32e-4a1c-9e57-6a3c214b9bc8,0ad06ed6-ea12-41f3-b3af-4d2323134309,27564.00,0.030648,12,2025-10-10,open,0.032648,0.367776,{},PROP-8b2ab1b1,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
bf10f33f-ee40-4edb-8971-378e59c1858c,f2f4ef2d-ccd8-4453-8ad4-959c5660d9a7,4723.00,0.043921,10,2025-10-31,open,0.045921,0.527052,{},PROP-bf10f33f,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
8fc4f9a9-3b3e-4abb-9dbc-4201a515ae0a,13afb6ed-0b06-45e6-afb2-cfaabfdce878,21932.00,0.028674,18,2025-11-10,open,0.030674,0.344088,{},PROP-8fc4f9a9,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
9b4094e3-0f52-484f-a421-7daea77a446b,545db2e1-c40c-4edb-929b-f6de46c49c60,13609.00,0.024197,10,2025-10-17,open,0.026197,0.290364,{},PROP-9b4094e3,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
45be1c82-2c05-4b51-a8c9-a77d91ef206d,8ae73634-a2ff-4cef-95b6-83ee08969374,11314.00,0.028586,16,2025-11-03,open,0.030586,0.343032,{},PROP-45be1c82,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
f32fd154-de36-4b04-a401-80d0edb80edc,45477014-abde-4f7a-89b8-12c955d64555,4764.00,0.023903,8,2025-10-23,open,0.025903,0.286836,{},PROP-f32fd154,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
1e42bf44-0982-4634-a495-1cb12cdb4ef2,41edf331-f007-4430-8d8a-6a3e90b50ba2,27541.00,0.021695,16,2025-11-15,open,0.023695,0.260340,{},PROP-1e42bf44,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
ae61b835-3723-4950-8f24-357ffe117bc9,5b575b40-33c5-4ec0-8a51-f65558ba3593,23106.00,0.016993,22,2025-10-26,open,0.018993,0.203916,{},PROP-ae61b835,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
a3ac53f2-4e8f-4a4a-a011-7f7985464ced,168a706c-4f4d-4e58-83fb-5258b8a3f77b,25284.00,0.016728,21,2025-10-22,open,0.018728,0.200736,{},PROP-a3ac53f2,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
fc542f62-a527-4317-9a4c-e39c98295ef4,f70580f5-c2eb-4c80-a8df-cd8e1ce07051,12768.00,0.031859,16,2025-10-16,open,0.033859,0.382308,{},PROP-fc542f62,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
0f6e6f01-e22d-4a01-a80b-e334817dd419,d8f3a549-dfce-4b34-b26f-918cefcacf9b,24390.00,0.042818,11,2025-11-16,open,0.044818,0.513816,{},PROP-0f6e6f01,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
5bc6d75d-733a-463c-b59d-9b50177e8a6a,68dc1c49-9acf-43b5-badc-0ffbbe0a8e9c,20706.00,0.016615,17,2025-11-13,open,0.018615,0.199380,{},PROP-5bc6d75d,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
9e491cae-73e7-4920-a176-3984265f2fff,5c40fefa-9451-491c-904e-b997207dd1df,16966.00,0.030601,9,2025-11-11,open,0.032601,0.367212,{},PROP-9e491cae,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
4816e17b-f524-4030-81a3-a8fc3fd35df9,5099725b-9279-4025-8065-5cec9e456484,25627.00,0.031978,8,2025-11-06,open,0.033978,0.383736,{},PROP-4816e17b,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
ba1c95a5-6bbe-4324-99b2-3f231e168a30,b3688f37-6b32-44e5-aaf5-d18e523e132d,3934.00,0.028006,19,2025-11-16,open,0.030006,0.336072,{},PROP-ba1c95a5,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
404c382e-d75e-442b-bf52-14af5c8374a1,ce56e52d-69dc-4c3f-9a7d-c7ad10299625,24961.00,0.037649,6,2025-10-26,open,0.039649,0.451788,{},PROP-404c382e,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
682f3b9e-6854-4375-b50c-203a06e60535,c76d77da-fc1a-4f09-bc3f-695a98387dfc,10343.00,0.016195,18,2025-11-01,open,0.018195,0.194340,{},PROP-682f3b9e,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
45926a4d-2f83-4588-8fcb-b3a18d678365,b310bae7-cbe2-43a6-a86c-ebf2948796be,9376.00,0.022942,18,2025-11-10,open,0.024942,0.275304,{},PROP-45926a4d,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
3886da6a-abbc-4045-a18a-101324cbddd1,dba6ed0d-cacf-4eab-8b17-563f277feec6,14838.00,0.034430,11,2025-11-05,open,0.036430,0.413160,{},PROP-3886da6a,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
d9fc2428-8f0e-4a2d-96d7-67160987d625,d0f31e96-7139-4efa-bb8d-dba50490b252,19057.00,0.039547,20,2025-10-16,open,0.041547,0.474564,{},PROP-d9fc2428,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
848708fb-a711-423a-9e83-5b6416818b88,c20c3e2e-95f2-4ca1-a9c3-9aac546d97b4,11341.00,0.027164,20,2025-10-25,open,0.029164,0.325968,{},PROP-848708fb,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
aa66d88b-3384-47ec-bed4-abf2fcdc7469,265910bb-e60e-4f0a-ad81-59ba77eefb14,9379.00,0.018677,11,2025-11-02,open,0.020677,0.224124,{},PROP-aa66d88b,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
7b9d9514-e816-4806-a8e0-85789311f026,12f16600-5def-4a5e-b6e0-5421cd464a66,26860.00,0.019686,6,2025-10-30,open,0.021686,0.236232,{},PROP-7b9d9514,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
2e20ece2-7979-4661-a3ce-2c17f20f5c2d,492c690f-29eb-466a-82a0-e91341351a9b,13673.00,0.017015,11,2025-10-20,open,0.019015,0.204180,{},PROP-2e20ece2,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
151cccf9-c235-4fd4-857e-95dfeef3b423,e411c354-71ab-4632-a01d-e2cc2ecd653a,11135.00,0.043722,8,2025-10-31,open,0.045722,0.524664,{},PROP-151cccf9,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
88945a02-5fcc-47be-bac9-ab87984c9940,51bb39aa-95b8-4d4a-a084-c91a9062929c,8518.00,0.039719,14,2025-11-12,open,0.041719,0.476628,{},PROP-88945a02,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
2b738720-12b5-4386-84c9-7436ca75da5a,70669164-4884-47b2-b155-61bfc575df66,10874.00,0.026713,19,2025-11-13,open,0.028713,0.320556,{},PROP-2b738720,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
1cabf5ce-c6ba-43cc-89e3-f213f3d2c6ac,646b3372-956d-4a9d-9fc6-44ad3f67d379,12259.00,0.026365,11,2025-10-25,open,0.028365,0.316380,{},PROP-1cabf5ce,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
5dd78667-fbb3-4a4d-8a03-17ea7357b6bd,cbb2ec6f-1fa2-4383-88bb-624cb0a778ee,2367.00,0.042354,13,2025-10-30,open,0.044354,0.508248,{},PROP-5dd78667,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
63555ea2-e824-455b-a7db-6917bff3c8d2,43fed889-2fd7-4503-bad4-43dfa1f3fc99,3332.00,0.017049,23,2025-10-23,open,0.019049,0.204588,{},PROP-63555ea2,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
f2078c4d-4ce0-4a2d-96b6-d0b798195d63,f6f33324-8a4e-4047-a09d-5785128560a4,20875.00,0.016997,19,2025-10-15,open,0.018997,0.203964,{},PROP-f2078c4d,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
d314dfcc-55d4-4535-af05-1a27a278f049,5b5a380f-461a-494c-b1b1-b59c9fab54cd,22446.00,0.019015,11,2025-11-11,open,0.021015,0.228180,{},PROP-d314dfcc,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
5b031d3a-6a2e-4131-9c91-9915371eba16,9fda8a8e-45d0-4439-bf19-6830177c5310,14444.00,0.021965,21,2025-10-19,open,0.023965,0.263580,{},PROP-5b031d3a,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
a3625c28-79fb-4007-afd7-3b1fe22344dc,2f0d99d4-6ee0-4221-903c-0b665749035e,2185.00,0.015408,18,2025-11-13,open,0.017408,0.184896,{},PROP-a3625c28,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
4fd4847d-fecc-4933-a42c-39254509b6c2,276f2327-1201-43d2-ab34-67f49dd94400,14339.00,0.021277,9,2025-10-13,open,0.023277,0.255324,{},PROP-4fd4847d,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
b0b076fd-bbcf-4118-9fdf-e008f7845d6e,3da6e885-43db-40d9-83f3-e5512c63ea04,27332.00,0.022499,23,2025-11-12,open,0.024499,0.269988,{},PROP-b0b076fd,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
6e0d33dd-9b4f-46c9-87d7-52f4ad8d57ca,84763ac4-1baa-4cce-8656-2e528771c886,26316.00,0.028683,8,2025-10-15,open,0.030683,0.344196,{},PROP-6e0d33dd,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
83721a69-601e-4955-84b4-2bdbd44e1764,60f615c3-2d8e-414c-b64c-c26a57b44a06,27842.00,0.017276,16,2025-10-16,open,0.019276,0.207312,{},PROP-83721a69,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
1caccc44-ed5a-4232-a9ec-bbd7e3997cad,46441d5c-e754-4e34-a707-5840dbc4858f,25183.00,0.015512,21,2025-11-11,open,0.017512,0.186144,{},PROP-1caccc44,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
132945da-62c9-4618-9a44-1ea0c10895d9,e8423540-2823-44b7-8d63-f93b1b8a5e14,12438.00,0.025889,10,2025-11-06,open,0.027889,0.310668,{},PROP-132945da,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
d17798dd-b2d1-4096-b45c-9563d3a5afe3,b46bf43a-dc22-492e-a6ea-c2c99176cf10,2193.00,0.025808,7,2025-10-10,open,0.027808,0.309696,{},PROP-d17798dd,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
08a22a0a-8fe5-4acd-80b0-5f3acda3af5a,d7f9ede3-edac-4e7b-96c9-c1fb6f49ab96,7745.00,0.039216,20,2025-10-21,open,0.041216,0.470592,{},PROP-08a22a0a,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
235131d5-f3db-4e97-ac47-89ae88403b48,f5704ceb-9149-4c77-bc27-c5636e0fc203,25253.00,0.043612,9,2025-10-19,open,0.045612,0.523344,{},PROP-235131d5,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
89ced090-ba54-40cc-b15d-76faca6e8333,fca58076-d3fd-42ea-8cb3-4e8ac0e006e7,9738.00,0.018599,13,2025-10-17,open,0.020599,0.223188,{},PROP-89ced090,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
9bb6d5ca-5172-49fb-a584-c6d1f2d84c4b,a61c7437-7cbc-41d6-b709-ebc14109ffa6,10109.00,0.025561,12,2025-10-16,open,0.027561,0.306732,{},PROP-9bb6d5ca,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
d9cd698e-4ee3-4e0c-8a65-b441764a7bf8,6ad26a0b-bb26-468e-9c4b-a6e3d0e6ae56,13685.00,0.017319,13,2025-10-11,open,0.019319,0.207828,{},PROP-d9cd698e,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
69d82685-7d63-44ae-9d22-f3a621c4d89e,711f8624-e936-4720-a29b-4057bca53522,15386.00,0.018116,10,2025-11-16,open,0.020116,0.217392,{},PROP-69d82685,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
c0bfd5af-c6bb-4076-8cdc-b94942ec36c6,9db50d6d-a4ae-4de3-a9f0-8c7dd2897c2e,27984.00,0.033066,10,2025-10-12,open,0.035066,0.396792,{},PROP-c0bfd5af,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
93ec7581-b981-4359-9c16-b8d4ad763d4a,2780e357-2ff6-4a32-8e02-5f7c6b2c2b58,11669.00,0.032457,23,2025-11-06,open,0.034457,0.389484,{},PROP-93ec7581,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
b3f03552-6499-4df0-886a-2e90e9f05a18,3e4eafe3-7d0a-4492-a890-879609f0eb8e,21233.00,0.023186,11,2025-11-17,open,0.025186,0.278232,{},PROP-b3f03552,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
7e6d0e58-d707-42f0-9619-697f1dd80e56,34023e79-c93e-4b4e-a0ec-2b086467ca3b,17928.00,0.031559,6,2025-10-29,open,0.033559,0.378708,{},PROP-7e6d0e58,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
1ceb1f7b-34d5-47f5-b8e6-404297c24724,7173b726-804e-4db4-9480-0d34855fc18a,29864.00,0.031599,17,2025-11-08,open,0.033599,0.379188,{},PROP-1ceb1f7b,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
fc230420-19d7-40d2-9dd0-34c917793878,18a20519-2764-4dc0-9268-2c2847107af5,27767.00,0.019867,18,2025-10-29,open,0.021867,0.238404,{},PROP-fc230420,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
b334243d-5de0-42cd-944e-eff852431fed,dae54ed4-1a21-4177-b886-ada48f37bc96,12937.00,0.019079,24,2025-11-06,open,0.021079,0.228948,{},PROP-b334243d,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
7b1cb192-2c12-414e-ab1a-4a622c18d0fd,9788bb86-e74f-49a9-a4dc-4ef312227bbe,24633.00,0.034415,10,2025-10-31,open,0.036415,0.412980,{},PROP-7b1cb192,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
815a646c-c826-41d3-a03b-6531d0072990,5479d3c0-be50-4c47-801e-bb6b4735563e,5752.00,0.021170,21,2025-10-25,open,0.023170,0.254040,{},PROP-815a646c,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
534d6654-0192-4f1d-8540-ebd8e573d5eb,1776bd86-7043-4436-a8df-710cbeb99760,20367.00,0.024215,6,2025-11-14,open,0.026215,0.290580,{},PROP-534d6654,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
906a466f-7996-4feb-8d63-9de2704706d8,2cc7c60f-16f5-4845-bacd-3ce80634d452,9987.00,0.020730,17,2025-10-22,open,0.022730,0.248760,{},PROP-906a466f,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
b6da3be4-6065-49ed-a3fa-22d51a4b2a0f,b915e5de-bd65-4722-b5de-aee687cf7259,20531.00,0.029858,16,2025-11-05,open,0.031858,0.358296,{},PROP-b6da3be4,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
58cab90b-b5d9-4042-9986-33f1dc32ec44,1bcd9875-8c6f-4665-9337-0024955a4c9a,14686.00,0.044435,17,2025-10-24,open,0.046435,0.533220,{},PROP-58cab90b,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
